Molecule,SMILES,Volume,PSA_RDKit,NHA,NHD,NRB,FractionCSP3,PSA_Volume_Ratio,E_HOMO,E_LUMO_HOMO_GAP,Dipole_Moment,Polarizability,PSA_DFT,Partition_Energy_kcal_mol,Hydration_Energy_kcal_mol,LogD,KSOL,HLM,MLM,Caco-2-PP,Caco-2-PE,MPPB,MBPB,MGMB,rankPP,rankPE,rankKSOL,MPPB_,MBPB_,MGMB_,Caco-2-PE-log
E-0016120,c1c[nH]c2nc(-c3ccc(OCCN4CCCCC4)cc3)nc-2c1,303.424,54.04,4,1,5,0.368421052631579,0.178100611685298,-0.209939715125445,0.140437889756673,2.43590406528032,367.009292320643,497.54940176279,7.19867297958406,-15.5623240692481,2,5.66988092298052,0.741937344729377,2.72129542785223,,,,,,,,4,,,,
E-0016121,COCCNC(=O)c1ccc(-c2cc(C#N)c3ccncc3c2)cc1,304.904,75.01,4,1,5,0.15,0.246011859470522,-0.238689035558174,0.150207749015938,1.86794870239073,357.907557973404,412.911273357757,7.00988281720482,-15.5274215922172,2.5,2.68102152871429,3.18221184049661,7.19308458585032,,,,,,,,1,,,,
E-0016123,CNc1cc2ccncc2cc1-c1ccc(OCCN(C)C)cc1,312.088,37.39,4,1,6,0.25,0.119805952167337,-0.203022044826666,0.152678567616448,3.55827217190384,366.011447926571,305.855762707977,4.94181231023575,-10.9825182900193,1.9,5.63478960316925,1.45861502269952,6.10031895202006,,,,,,,,4,,,,
E-0016124,Cc1c(-c2ccncc2)ccnc1-c1ccc(OCCN2CCCCC2)cc1N,374.92,64.27,5,1,6,0.333333333333333,0.171423236957218,-0.203599409348786,0.145105731368859,0.771646421351398,413.090752204329,297.970104771197,5.39503881547933,-12.1241097950312,1.6,5.70711026474888,2.17475172148416,5.24965219456676,,,,,,,,4,,,,
E-0016125,Cc1c(N)c(-c2ccc3c(ccn3CCN3CCCCC3)c2)cc2cnccc12,371.704,47.08,4,1,4,0.32,0.126659922949444,-0.204365463187481,0.155645402315741,4.24838795035084,449.193709306167,409.373649120607,5.81284107614315,-12.8641520268346,3.6,5.11198778835654,4.45898767581001,6.48356596187569,,,,,,,,3,,,,
E-0016126,Cc1c(N)c(-c2ccc3c(c2)ncn3CCN2CCCCC2)cc2cnccc12,367.152,59.97,5,1,4,0.333333333333333,0.163338344881684,-0.205003125825622,0.155419573275488,4.51309878904462,435.431234932792,520.776788651588,7.12407464831805,-15.6280195298904,2.9,5.6937321388027,4.52396013056255,7.59312227222312,,,,,,,,4,,,,
E-0016127,Cc1c(N)c(-c2ccc3ncn(CCN4CCCCC4)c3c2)cc2cnccc12,367.208,59.97,5,1,4,0.333333333333333,0.163313435437136,-0.206366539518572,0.153403387884388,3.94850445854046,439.43017998984,544.48393329412,7.18386122396287,-15.7446604295858,3,5.43372200355424,6.18517928773138,6.40224881669375,,,,,,,,3,,,,
E-0016128,Cc1c(N)c(-c2cccc3c2ncn3CCN2CCCCC2)cc2cnccc12,366.32,59.97,5,1,4,0.333333333333333,0.16370932518017,-0.205485784186536,0.150432378336614,4.46492528775902,439.036301386126,549.717143154982,6.55478371258483,-14.4447346418105,2.6,5.66296048013595,3.83514196109219,6.01907971414096,,,,,,,,4,,,,
E-0016129,Cc1c(N)c(-c2cccc3ncn(CCN4CCCCC4)c23)cc2cnccc12,366.792,59.97,5,1,4,0.333333333333333,0.163498658640319,-0.205721633782607,0.154013886888691,2.4984443861224,428.531495535209,403.198163913255,6.85101600423962,-14.9356336240405,2.7,5.27811465923052,4.86907172977447,6.63765113880443,,,,,,,,3,,,,
E-0016130,Cc1c(N)c(-c2ccc3c(c2)CC(=O)N3CCN2CCCCC2)cc2cnccc12,380.56,62.46,4,1,4,0.36,0.164126550346857,-0.205061634781727,0.154124773455241,2.77245356317721,446.653507381829,425.36871247657,6.83207569125303,-15.0832778376859,2.5,5.52942908751142,4.46129981556839,5.97279128184236,,,,,,,,3,,,,
E-0016131,Cc1c(N)c(-c2ccc(OCCN3CCCCC3)cc2F)cc2cnccc12,356.152,51.38,4,1,5,0.347826086956522,0.144264246726117,-0.206169248186277,0.154783669952505,3.32378001279684,405.241998059745,354.445472322258,5.42704687460335,-12.0289239170666,2.7,5.76205138278018,3.18221184049661,5.00662727269872,1.99333884262642,1.99,7.2,3.8,,2,3,4,2.55636561377015,3.23142829093932,,1.10
E-0016132,Cc1c(N)c(-c2ccc(OCCN3CCOCC3)cc2F)cc2cnccc12,349.024,60.61,5,1,5,0.318181818181818,0.173655679838636,-0.205885268173958,0.154779036107522,3.41095001628182,389.440599995636,450.552425399219,6.49658714200281,-14.4456756737059,2.8,5.56452040732269,3.79323946943818,5.80573719717919,2.16332302566054,1.15,5.8,4.36,,2,2,3,2.78756226402994,3.08811908522918,,0.77
E-0016133,Cc1c(N)c(-c2ccc(SCCN(C)C)cc2)cc2cnccc12,321.92,42.15,4,1,5,0.25,0.130933151093439,-0.20536193957287,0.153383676934829,2.63027186253869,393.180813908145,266.981102541262,5.41904700257939,-12.0755954134445,2.6,5.58724865840025,3.80443779474821,7.05012252026906,,,,,,,,4,,,,
E-0016134,Cc1cc(-c2cc3cnccc3c(C)c2N)ccc1OCCN1CCCCC1,367.648,51.38,4,1,5,0.375,0.1397532422317,-0.204822025796237,0.155346396630811,3.13278338367777,425.017358666661,280.176192284837,5.14880584689241,-11.4634133185624,3.2,5.55682806169954,3.76815263500844,5.3687758301966,0.371563556432483,1.9,3.6,1.69,,1,3,3,3.28757235615444,4.06339722244385,,1.1
E-0016135,CNc1c(C)cc(-c2ncccn2)cc1-c1ccc(OCCN2CCCCC2)cc1,391.728,50.28,5,1,7,0.36,0.128354368337214,-0.199263268790559,0.146157987448775,1.23753463508055,452.756568375052,329.603270534983,4.95204830754688,-10.9693665197832,3,5.41610040220442,1.06471073699243,7.23921497377981,,,,,,,,3,,,,
E-0016136,Cc1cccc(-c2ccc(OC[C@H](C)N3CCOCC3)cc2)c1N,320.992,47.72,4,1,5,0.4,0.148664141162397,-0.198601143446391,0.176761604295921,1.98046271265373,337.552578896443,257.077134740671,4.70552660137702,-10.6403963630452,2.9,5.15905529921453,2.56494935746154,5.9245231413541,,,,,,,,3,,,,
E-0016137,Cc1cccc(-c2ccc(OC[C@@H](C)N3CCOCC3)cc2)c1N,321.12,47.72,4,1,5,0.4,0.148604882909816,-0.198820740453855,0.177950125091215,1.0416989720222,335.514872449275,240.651700695482,4.58955197770491,-10.390573597955,2.9,4.52396013056255,1.91692261218206,6.76952715969869,,,,,,,,2,,,,
E-0016138,Cc1cccc(-c2ccc(OCCN(C)C)cc2)c1N,272.128,38.49,3,1,5,0.294117647058824,0.141440792568203,-0.19856698482247,0.177252645320912,1.29322303326047,289.947337435982,195.714708929964,3.77111062847296,-8.5615131870973,1.8,5.28826703069454,0,7.9470067302551,,,,,,,,3,,,,
E-0016139,C#Cc1cccc(-c2ccc(OCCN3CCCCC3)cc2)c1,305.68,12.47,2,0,5,0.333333333333333,0.0407942946872546,-0.21191008108716,0.165489176930014,0.951693417365769,341.927620400843,98.7981152050608,3.44276462135156,-7.84190366532349,3.7,3.26193531432865,1.56861591791385,5.39816270151775,,,,,,,,1,,,,
E-0016140,Nc1c(-c2ccc(OCCN3CCCCC3)cc2)ccc2cnccc12,334.144,51.38,4,1,5,0.318181818181818,0.153766040988316,-0.197620175756221,0.143125978581001,2.73012608584904,387.096044827879,211.391904657458,4.96482312347145,-11.1547210274803,2.5,5.44241771052179,3.21486780347066,5.48230420266105,,,,,,,,3,,,,
E-0016141,Cc1ncnc(-c2ccc(OCCN3CCCCC3)cc2)c1N,303.544,64.27,5,1,5,0.444444444444444,0.211732071791898,-0.210594440189636,0.162961163661791,2.30747499190652,323.544965736951,270.785495837546,5.21530382662329,-11.5722131680059,1.2,5.71042701737487,1.66770682055808,2.24070968927596,3.30652033472025,1,87.6,70.26,,4,2,4,-1.95508452533135,-0.859709705805672,,0.693147180559945
E-0016142,CCNCCOc1ccc(-c2cc3cnccc3c(C)c2N)cc1,311.744,60.17,4,2,6,0.25,0.193010932046808,-0.205396902594791,0.155264010542279,2.85145142810067,363.667193485458,309.864857634214,5.46108901477377,-12.1608121605206,1.1,5.605802066296,1.58923520511658,4.51415078760092,1.57691472072854,1.56,10.4,5.2,,2,3,4,2.15354951383356,2.90311078367359,,0.94
E-0016143,Cn1cc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)cn1,399.136,67.98,6,1,4,0.291666666666667,0.170317886635132,-0.204759656189377,0.159641640375147,1.94796085177232,446.640715790854,457.779463588276,7.8794609603436,-17.498926965903,4,0.113328685307003,4.60416968565451,4.07753744390572,0.883767540168595,2.01,1.1,0.54,,1,3,1,4.49879905882434,5.21594169271041,,1.10
E-0016144,Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-n3ccnc3)ccc21,382.096,67.98,6,1,4,0.260869565217391,0.177913403961308,-0.218412964532194,0.168212508663916,1.30243221328714,424.913700779457,609.61790002134,8.46713928842659,-18.7052370019893,3.7,0.489193323638877,4.93447393313069,3.98898404656427,1.10194007876078,2.7,1.1,0.98,,1,3,1,4.49879905882434,4.6155245572508,,1.3
E-0016145,Cn1ncc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)n1,394.616,80.87,7,1,4,0.304347826086957,0.204933403612626,-0.212711611808862,0.163490299773905,1.348912020867,439.083683805512,385.609346740512,7.41585661434889,-16.6259756587422,4,0.00928674439173188,5.14166355650266,4.26689632742025,0.783901543828409,1.4,0.9,0.48,,1,3,1,4.70148995699377,5.33432780407107,,0.9
E-0016146,Cn1c(C(=O)NC2CCN(c3ccncc3Cl)CC2)cc2cc(-c3cnoc3)ccc21,379.6,76.19,6,1,4,0.260869565217391,0.200711275026343,-0.213829181345478,0.163633608961151,1.22196027480587,418.075921444978,468.725692567005,7.57121299800134,-16.8106495052081,3.9,,5.67914819369784,4.67934958416234,,,,,,,,,,,,
E-0016147,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)o1,391.152,89.08,7,1,4,0.304347826086957,0.227737554710189,-0.219960607550784,0.164066883948915,2.14714193143903,440.015952544717,565.87891479574,8.85751672402735,-19.4898641519331,3.6,0.183986836113016,5.29078910012725,4.48975933447676,0.553885113226438,1.31,2.5,1.45,,1,2,1,3.66356164612965,4.21900047716625,,0.84
E-0016148,Cc1cnn(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)c1,398.88,67.98,6,1,4,0.291666666666667,0.170427196149218,-0.212576921393343,0.163758807019301,1.65257670551988,449.561264242237,511.375508461504,7.68363761527552,-16.9558853682198,4.4,,6.17190934388908,4.21212759787848,0.357674444271816,0.8,0.4,0.22,,1,1,,5.51745289646471,6.11709549506267,,0.6
E-0016149,Cc1nc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4ccncc4Cl)CC2)n3C)cs1,404.336,63.05,6,1,4,0.291666666666667,0.155934668196747,-0.207348640185459,0.156457303963353,1.78918623967189,462.410792807496,412.223458492238,6.97210153679943,-15.4280683930738,4.3,,4.49647076906475,4.56226268497681,,,,,,,,,,,,
E-0016155,Cc1nnc(-c2ccc3c(c2)cc(C(=O)N2CCC(Nc4ccncc4)CC2)n3C)s1,384.912,75.94,7,1,4,0.304347826086957,0.197291848526416,-0.2166534001224,0.155429637227976,1.403031389578,452.637722594057,777.602322576914,9.84672032010496,-21.2019802711402,1.4,5.67675380226828,1.02961941718116,2.88480071284671,0.765467842139571,11.74,17.7,4.01,,1,4,4,1.53680646810324,3.17545277805697,,2.54
E-0016159,Cc1nnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5Cl)CC4)[nH]c3c2)s1,379.744,99.69,7,2,4,0.285714285714286,0.262518960141569,-0.223810657111767,0.148751203559603,1.9155247134854,441.129864686263,520.675446935213,8.48095694488632,-18.8739847187702,3.7,0.275356422761144,4.62595272517062,5.03174425730649,1.51732262352629,1.25,1.8,1.19,,2,2,1,3.9992195504583,4.41924550708343,,0.81
E-0016160,Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5)CC4)cc3c2)s1,364.824,88.31,8,1,4,0.285714285714286,0.242061925750499,-0.213827544254352,0.133726913129552,4.11218387459045,430.729680557624,627.705972940038,9.14095946355876,-19.9480235731943,0.8,4.47847253294213,1.91692261218206,2.72129542785223,2.25444471766611,3.97,46.8,6.38,15.5,2,4,2,0.128175193423998,2.68607593851523,1.69591151043793,1.60
E-0016161,Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5Cl)CC4)cc3c2)s1,380.24,88.31,8,1,4,0.285714285714286,0.232248053860719,-0.223895772975203,0.143843219116217,3.42755781241941,442.863874199905,530.899963179059,8.38719170685763,-18.419092924825,3.1,1.15373158788919,4.50976000118343,5.10473261747537,2.0515563381903,0.89,5.6,3.31,3.27,2,1,1,2.82477447541035,3.37456179510648,3.38713360728529,0.64
E-0016162,Cc1nnc(-c2ccn3nc(C(=O)N4CCC(Oc5cncc(Cl)c5)CC4)cc3c2)s1,376.624,85.51,8,0,4,0.285714285714286,0.227043417307447,-0.224230498869054,0.144347623898721,3.11949573316884,433.271230824357,537.917059417518,8.27036966329208,-18.1552402790122,3,2.12584791449399,2.69462718077007,5.39816270151775,2.96165829322024,1,1.6,4.48,,3,2,1,4.11903717481247,3.0597126032174,,0.693147180559945
E-0016163,Cc1nnc(-c2ccn3ncc(C(=O)NC4CCN(c5ccncc5)CC4)c3c2)s1,364.728,88.31,8,1,4,0.285714285714286,0.242125638832226,-0.212690144316599,0.12781115304495,4.39174352444197,427.917740034631,662.576766013253,9.80968572061963,-21.4135558113206,1.1,4.54965747605783,1.52605630349505,3.3178157727231,0.157003748809665,63.97,37.9,13.78,,1,4,2,0.493794876851052,1.83368390373348,,4.17
E-0016164,Cc1nnc(-c2ccn3ncc(C(=O)NC4CCN(c5ccncc5Cl)CC4)c3c2)s1,380.288,88.31,8,1,4,0.285714285714286,0.232218739481656,-0.222967364456654,0.139808526985899,3.38999415356758,442.716914643217,572.524047715381,9.3523213468338,-20.2545147167374,3.2,2.52572864430826,5.1806593230798,6.43647082983668,2.2523438765573,3.04,4.5,3.58,,2,4,1,3.05504885071041,3.29335084856487,,1.40
E-0016165,Cc1nnc(-c2ccn3ncc(C(=O)NC4CCN(c5ccncc5Cl)CC4)c3n2)s1,375.76,101.2,9,1,4,0.3,0.269320843091335,-0.213231565945592,0.117302775254163,3.37214717998987,427.522859163125,586.323081684575,8.79947365706209,-19.1802581585962,2.7,3.06339092202781,5.88304379815356,7.94774926516184,,,,,,,,1,,,,
E-0016166,Cc1nnc(-c2ccc3c(cc(C(=O)NC4CCN(c5ccncc5Cl)CC4)n3C)n2)s1,396.328,88.83,8,1,4,0.318181818181818,0.224132536686785,-0.215007603691579,0.141343997146832,1.23266897950639,457.139336179736,702.757804096151,9.34855622449247,-20.3854321052641,3.5,0.72270598280149,4.47847253294213,4.59915211366253,2.13888900032326,1.32,3,2.15,,2,2,1,3.47609868983527,3.81796785170251,,0.84
E-0016167,Cc1ccc2c(n1)[nH]c1cc(OCCN3CCCCC3)ccc12,296.456,41.15,3,1,4,0.421052631578947,0.138806433332434,-0.20760940772704,0.166239796409752,0.946507280029117,338.108100161947,173.906845304297,4.11341690367921,-9.30696611987466,2.6,5.50533153593236,1.68639895357023,4.254193263164,,,3.2,,,,,3,3.40949618447685,,,
E-0016170,Cn1ccc2c([nH]c3cc(NC(=O)CCN4CCCCC4)ccc32)c1=O,327.408,70.13,4,2,4,0.4,0.214197576112984,-0.198985398739864,0.153079931980934,2.72420016643077,369.679510943224,393.981289401108,7.28885085493226,-16.1202097054461,1,5.48893772615669,1.87180217690159,4.35926964755127,1.87333945622048,5.73,,13.67,,2,4,3,,1.84297351151157,,1.91
E-0016171,CN(Cc1nc2ccc(CO)cc2n1C)C(=O)c1cn(C)c2ncccc12,329.92,76.18,6,1,4,0.25,0.230904461687682,-0.224896339993192,0.179867061324448,1.68253567133787,358.132608376323,497.271671669701,8.0476321034061,-17.8583599637204,1,5.53733426701854,0.832909122935104,2.2082744135228,1.880990602956,4.48,30.5,72.71,,2,4,3,0.823600068957381,-0.979958591941718,,1.70
E-0016172,CN(Cc1nc2ccc(CO)cc2[nH]1)C(=O)c1c[nH]c2ncccc12,294.808,97.9,4,3,4,0.166666666666667,0.332080540555209,-0.225618027563103,0.179361825550736,2.52167497176897,321.353155404281,449.134032986849,8.27145137650494,-18.4995822964794,1.1,5.54517744447956,0.916290731874155,2.86789890204411,0.908258560176891,15.86,32,76.26,,1,4,3,0.75377180237638,-1.1669871652479,,2.82
E-0016173,Cn1ccc2[nH]c3cc(OCCN4CCCCC4)ccc3c2c1=O,305.296,50.26,4,1,4,0.421052631578947,0.164627115979246,-0.196356392700118,0.158156343114416,2.52122724533397,341.444322019212,416.330073171364,6.49489317398615,-14.0381779414109,0.7,5.49306144334055,1.19392246847243,3.42426265459315,2.04122032885964,4.8,43.5,37.34,,2,4,3,0.261479700057757,0.517658147410469,,1.8
E-0016176,COC(=O)c1nccc2c1[nH]c1cc(OC)ccc12,221.984,64.21,4,1,2,0.142857142857143,0.289255081447311,-0.220584434061427,0.151821272723037,1.48658665883088,261.408015689032,244.068839193406,4.78856501111784,-10.778288678963,3,5.27811465923052,3.06339092202781,4.8056590467375,,,,,,,,3,,,,
E-0016177,Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)cnc32)c1=O,300.36,63.15,5,1,4,0.444444444444444,0.210247702756692,-0.205010422411088,0.152394523611681,0.805340188399926,333.933593657503,362.738232788347,5.94905206478421,-13.184965597506,1,5.41610040220442,1.48160454092422,3.82209829790016,2.50143595173921,2.49,43.2,31.17,,3,3,3,0.273695830477041,0.792183602631027,,1.25
E-0016178,CO[C@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,331.104,59.49,5,1,5,0.45,0.179671643954769,-0.197236038340243,0.154330766994715,1.64016874068375,359.487933337998,245.114030684678,6.05061015622652,-13.6394718147469,1.9,5.53733426701854,2.30258509299405,4.42484663185681,2.94285878394692,1.19,4.9,19.13,,3,2,3,2.96569376443476,1.44158514365557,,0.78
E-0016179,CO[C@@H]1CCCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)C1,331.064,59.49,5,1,5,0.45,0.179693352342749,-0.196817871698012,0.155041388350246,1.2553098684746,357.937163840744,255.248305079298,6.27024802698817,-14.1359530639053,1.8,5.52146091786225,2.29253475714054,4.51415078760092,3.04404613383254,0.81,2.6,19.12,,4,1,3,3.62331476562105,1.44223166708896,,0.59
E-0016180,Cn1ccc2c([nH]c3cc(OCCN4CCCC(F)(F)C4)ccc32)c1=O,315.44,50.26,4,1,4,0.421052631578947,0.159332995181334,-0.198858840055944,0.158372113784255,1.42745925680232,334.37995981024,390.545032645336,6.57378374411631,-14.733990711474,3,2.484906649788,2.84490938381941,4.66343909411207,,,,,,,,1,,,,
E-0016181,CC1CCN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)ccc23)CC1,321.656,50.26,4,1,4,0.45,0.156253886139229,-0.198582445230457,0.158594892604339,0.698221489790245,355.636424679047,238.634462270228,5.29888087402277,-11.9230169199818,2,5.51745289646471,2.07944154167984,4.43911560165801,3.13070013396448,0.79,5.3,9,,4,1,3,2.88300717963396,2.31363492918063,,0.58
E-0016182,CC(C)n1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,338.224,50.26,4,1,5,0.476190476190476,0.148599744547992,-0.198073913504955,0.158301213000605,0.602049072018609,373.063779041139,240.26329522897,5.21623347178671,-11.7108206255944,2.3,5.35185813347607,1.75785791755237,4.08597631255158,3.05069383162797,0.84,6.3,5.97,,4,1,3,2.69954855584689,2.75686695288447,,0.61
E-0016184,CC(C)Cn1ccc2c([nH]c3cc(OCCN4CCCCC4)ccc32)c1=O,355.24,50.26,4,1,6,0.5,0.141481815110911,-0.196916521680749,0.153918363770226,1.65651165715508,389.507795698051,223.987620650547,5.21621725357847,-11.7213955140302,2.7,4.42843300748804,2.43361335540045,4.15418456257812,2.68102152871429,1.17,3,2.36,,3,2,2,3.47609868983527,3.72262562648724,,0.77
E-0016185,Cn1ccc2c([nH]c3cc(OCCN4CC5(COC5)C4)ccc32)c1=O,306.24,59.49,5,1,4,0.421052631578947,0.194259404388715,-0.198807354777105,0.158430826278711,1.29808094626722,335.624898344229,313.512155574827,6.63961305602014,-14.9248842451537,1,5.50533153593236,1.87180217690159,2.31253542384721,2.77819796100429,1.23,11.8,36.76,,3,2,3,2.01150743154113,0.542526714853785,,0.80
E-0016186,Cn1ccc2c([nH]c3cc(OCCn4cccn4)ccc32)c1=O,273.56,64.84,5,1,4,0.176470588235294,0.237022956572598,-0.199279505941953,0.158336516703632,1.49261506773108,308.367973306442,418.150861890562,6.95363510970186,-15.5346176469854,2.6,4.23410650459726,3.01062088604774,4.49423862528081,,,,,,,,2,,,,
E-0016187,Cn1ccc2c([nH]c3cc(OCCN4CCC(C)(C)CC4)ccc32)c1=O,337.944,50.26,4,1,4,0.476190476190476,0.1487228653268,-0.198738060620155,0.158410756572933,0.678691272279071,372.819476980892,254.966011780417,5.33528608592203,-11.9533646879591,2.3,3.3603753871419,1.58923520511658,4.40671924726425,3.01258939062041,0.73,3,5.2,,3,1,2,3.47609868983527,2.90311078367359,,0.55
E-0016188,Cc1cccc(-c2ccc(C(=O)NC3CNC3)cc2)c1N,269.8,67.15,3,3,3,0.235294117647059,0.248888065233506,-0.203152531445642,0.153396402109625,1.91661526070741,295.956153640932,338.82648542965,6.24517007185382,-13.9241783661709,-0.3,5.54517744447956,0,3.32862668882732,,,,,,,,3,,,,
E-0016189,Cc1c(N)c(-c2ccc(OCCN3CC4CCC(C3)O4)cc2)cc2cnccc12,366.904,60.61,5,1,5,0.375,0.1651930750278,-0.205302085391049,0.154958928696843,2.84156129468562,419.021570850728,368.329646669832,6.23486763309397,-13.866106224027,3.6,2.72129542785223,4.87137322676275,6.12315048793336,1.25561603747777,0.93,3.3,1.78,,1,1,1,3.37769093398681,4.0105964963071,,0.66
E-0016190,Cc1c(N)c(-c2ccc(O[C@@H]3CCCNC3)cc2)cc2cnccc12,317.472,60.17,4,2,3,0.285714285714286,0.189528525350267,-0.205154766873781,0.155258572420362,3.09250846577638,375.862844057774,300.991992450287,5.5990256604227,-12.5111143207217,1.5,5.71042701737487,2.63905732961526,4.74666974826179,,,,,,,,4,,,,
E-0016191,Cc1c(N)c(-c2ccc(O[C@H]3CCCNC3)cc2)cc2cnccc12,317.312,60.17,4,2,3,0.285714285714286,0.189624092375958,-0.205043327995197,0.155123511873163,2.42291517828696,375.05408721514,333.375743552382,5.68130514779143,-12.6375291280607,1.5,5.71373280550937,2.15176220325946,5.27453683788263,,,,,,,,4,,,,
E-0016192,CNc1c(C)c(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,368.176,37.39,4,1,6,0.375,0.101554691234627,-0.204709953662786,0.149792779631516,1.61871261645484,420.810683112911,157.8075633421,4.64504512568203,-10.4367554830499,2.6,5.4380793089232,4.2312037449393,6.35680186412537,,,,,,,,3,,,,
E-0016193,CC[C@H](CN(C)C)Oc1ccc(-c2cc3cnccc3c(C)c2N)cc1,345.288,51.38,4,1,6,0.318181818181818,0.14880331781006,-0.20492960480489,0.155340677226122,3.55874835083174,395.209766311172,307.7364864824,5.30770622600844,-11.7587287193664,2.4,5.6937321388027,3.88977739648083,5.49470618055343,,,,,,,,4,,,,
E-0016194,CC[C@@H](CN(C)C)Oc1ccc(-c2cc3cnccc3c(C)c2N)cc1,346.016,51.38,4,1,6,0.318181818181818,0.148490243225747,-0.205090230566323,0.154897046037397,3.56926856188001,397.055281218384,297.706120564695,5.32849417314013,-11.8038912560654,2.4,5.55682806169954,3.47815842279828,5.84643877505773,,,,,,,,3,,,,
E-0016197,COCCCN[C@@H](C)COc1cnn(-c2cc3cnccc3c(C)c2N)c1,351.536,87.22,7,2,9,0.4,0.24811114651131,-0.207840108642656,0.152947103644356,2.32949859931885,379.761771134548,329.674107037751,6.46585103490818,-14.5115941808326,0.9,5.46383180502561,1.93152141160321,5.42230334632903,,,,,,,,3,,,,
E-0016198,COCCCN[C@H](C)COc1cnn(-c2cc3cnccc3c(C)c2N)c1,350.624,87.22,7,2,9,0.4,0.248756502692343,-0.208115731049879,0.152899919540146,2.11623721779487,378.59050502812,329.628968124479,6.38216983429206,-14.3511176100032,0.9,5.62040086571715,1.93152141160321,5.91431348791957,,,,,,,,4,,,,
E-0016199,N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ncncc2c1,336.072,62.04,5,0,5,0.318181818181818,0.184603299293009,-0.21619371730949,0.126104403928049,1.30158812848858,388.309640059601,280.147640132915,5.4453824552645,-12.1730723923688,1.7,5.56068163101553,2.52572864430826,6.30408310484979,,,,,,,,3,,,,
E-0016200,N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2n1,336.368,62.04,5,0,5,0.318181818181818,0.184440850497075,-0.217097589733271,0.121881907503459,4.0340649210398,389.480077813519,409.366367412662,5.31413213953469,-11.8752448029642,2.2,5.70044357339069,2.79116510781272,5.50044155063817,,,,,,,,4,,,,
E-0016201,N#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)nc2cnccc12,336.752,62.04,5,0,5,0.318181818181818,0.184230531667221,-0.216915381591231,0.116766125173659,2.59076182269319,409.278564647801,260.289496332251,4.97732696024386,-11.1519004386686,2.4,4.3554259528767,1.94591014905531,6.35036201939981,,,,,,,,2,,,,
